amount,count,relative
18596.0,4,0.001
18599.0,1,0.0003
18600.0,121,0.0305
18601.0,1,0.0003
18602.0,1,0.0003
18604.0,1,0.0003
18606.0,2,0.0005
18607.0,1,0.0003
18614.0,1,0.0003
18618.0,1,0.0003
18625.0,27,0.0068
18625.5,1,0.0003
18626.0,1,0.0003
18631.0,9,0.0023
18632.0,1,0.0003
18633.0,1,0.0003
18634.0,1,0.0003
18636.0,2,0.0005
18639.0,11,0.0028
18641.0,1,0.0003
18643.0,1,0.0003
18646.0,7,0.0018
18648.0,4,0.001
18650.0,1,0.0003
18652.0,4,0.001
18653.0,4,0.001
18654.0,2,0.0005
18656.0,2,0.0005
18658.0,1,0.0003
18659.0,1,0.0003
18660.0,44,0.0111
18661.0,1,0.0003
18663.0,2,0.0005
18664.0,1,0.0003
18666.0,1,0.0003
18667.0,1,0.0003
18668.0,1,0.0003
18669.0,3,0.0008
18670.0,8,0.002
18672.0,1,0.0003
18675.0,1,0.0003
18676.0,1,0.0003
18680.0,1,0.0003
18684.0,1,0.0003
18687.0,1,0.0003
18688.0,1,0.0003
18692.0,1,0.0003
18696.0,2,0.0005
18697.0,1,0.0003
18699.0,1,0.0003
18700.0,104,0.0262
18701.0,1,0.0003
18703.0,1,0.0003
18704.0,1,0.0003
18705.0,2,0.0005
18706.0,2,0.0005
18707.0,1,0.0003
18709.0,1,0.0003
18710.0,7,0.0018
18711.0,2,0.0005
18712.0,3,0.0008
18714.0,2,0.0005
18716.0,1,0.0003
18717.0,24,0.0061
18720.0,9,0.0023
18722.0,1,0.0003
18725.0,1,0.0003
18726.0,1,0.0003
18727.0,1,0.0003
18728.0,7,0.0018
18729.0,40,0.0101
18731.0,1,0.0003
18739.0,1,0.0003
18743.0,1,0.0003
18745.0,1,0.0003
18746.0,1,0.0003
18748.0,1,0.0003
18749.0,1,0.0003
18750.0,1,0.0003
18753.0,2,0.0005
18760.0,1,0.0003
18762.0,1,0.0003
18763.0,1,0.0003
18764.0,5,0.0013
18767.0,2,0.0005
18768.0,10,0.0025
18769.0,6,0.0015
18771.0,1,0.0003
18772.0,1,0.0003
18776.0,2,0.0005
18777.0,2,0.0005
18785.0,1,0.0003
18787.0,1,0.0003
18788.0,19,0.0048
18789.0,1,0.0003
18790.0,1,0.0003
18792.0,1,0.0003
18794.0,2,0.0005
18795.0,1,0.0003
18800.0,102,0.0257
18805.0,1,0.0003
18806.0,7,0.0018
18811.0,1,0.0003
18816.0,2,0.0005
18817.0,1,0.0003
18819.0,50,0.0126
18821.0,1,0.0003
18822.0,1,0.0003
18823.0,2,0.0005
18824.0,2,0.0005
18825.0,4,0.001
18828.0,1,0.0003
18830.0,20,0.005
18834.0,2,0.0005
18837.0,1,0.0003
18838.0,1,0.0003
18839.0,1,0.0003
18841.0,1,0.0003
18842.0,3,0.0008
18845.0,1,0.0003
18846.0,1,0.0003
18851.0,1,0.0003
18852.0,11,0.0028
18853.0,3,0.0008
18858.0,1,0.0003
18859.0,6,0.0015
18860.0,7,0.0018
18869.0,1,0.0003
18872.0,2,0.0005
18879.0,8,0.002
18880.0,3,0.0008
18883.0,1,0.0003
18884.0,1,0.0003
18885.0,1,0.0003
18886.0,7,0.0018
18888.0,2,0.0005
18890.0,1,0.0003
18893.0,1,0.0003
18894.0,1,0.0003
18895.0,1,0.0003
18896.0,1,0.0003
18899.0,1,0.0003
18900.0,117,0.0295
18902.0,9,0.0023
18906.0,2,0.0005
18907.0,1,0.0003
18908.0,14,0.0035
18910.0,10,0.0025
18912.0,1,0.0003
18914.0,2,0.0005
18916.0,1,0.0003
18917.0,1,0.0003
18920.0,2,0.0005
18921.0,3,0.0008
18922.0,2,0.0005
18923.0,1,0.0003
18924.0,10,0.0025
18925.0,1,0.0003
18925.5,1,0.0003
18927.0,1,0.0003
18930.0,1,0.0003
18934.0,1,0.0003
18937.0,1,0.0003
18939.0,1,0.0003
18940.0,2,0.0005
18941.0,1,0.0003
18942.0,12,0.003
18943.0,1,0.0003
18946.0,2,0.0005
18946.5,2,0.0005
18948.0,21,0.0053
18949.0,1,0.0003
18950.0,34,0.0086
18952.0,1,0.0003
18952.5,5,0.0013
18954.0,14,0.0035
18956.0,1,0.0003
18957.0,1,0.0003
18958.0,1,0.0003
18960.0,15,0.0038
18964.0,45,0.0113
18965.0,1,0.0003
18966.0,9,0.0023
18967.0,1,0.0003
18968.0,1,0.0003
18969.0,2,0.0005
18970.0,1,0.0003
18972.0,3,0.0008
18976.0,1,0.0003
18979.0,1,0.0003
18981.0,1,0.0003
18982.0,2,0.0005
18984.0,1,0.0003
18991.0,1,0.0003
18993.0,4,0.001
18994.0,1,0.0003
18994.5,6,0.0015
18995.0,9,0.0023
18996.0,1,0.0003
18997.0,1,0.0003
18998.0,1,0.0003
19000.0,115,0.029
19002.0,1,0.0003
19005.0,2,0.0005
19006.0,1,0.0003
19013.0,1,0.0003
19014.0,1,0.0003
19018.0,1,0.0003
19020.0,1,0.0003
19021.0,1,0.0003
19022.0,40,0.0101
19025.0,5,0.0013
19028.0,1,0.0003
19029.0,2,0.0005
19030.0,5,0.0013
19031.0,2,0.0005
19032.0,1,0.0003
19033.0,1,0.0003
19035.0,1,0.0003
19039.0,36,0.0091
19040.0,2,0.0005
19042.0,1,0.0003
19043.0,1,0.0003
19044.0,3,0.0008
19047.0,2,0.0005
19049.0,1,0.0003
19050.0,1,0.0003
19051.0,1,0.0003
19052.0,28,0.0071
19054.0,1,0.0003
19059.0,2,0.0005
19060.0,1,0.0003
19061.0,1,0.0003
19063.0,1,0.0003
19063.5,2,0.0005
19064.0,1,0.0003
19065.0,1,0.0003
19066.0,2,0.0005
19067.0,1,0.0003
19068.0,1,0.0003
19069.0,4,0.001
19072.0,12,0.003
19074.0,1,0.0003
19075.0,1,0.0003
19078.0,38,0.0096
19080.0,8,0.002
19082.0,4,0.001
19084.0,4,0.001
19086.0,1,0.0003
19088.0,1,0.0003
19089.0,2,0.0005
19090.0,36,0.0091
19091.0,2,0.0005
19095.0,1,0.0003
19096.0,2,0.0005
19100.0,110,0.0277
19106.0,18,0.0045
19110.0,7,0.0018
19111.0,32,0.0081
19114.0,1,0.0003
19115.0,2,0.0005
19117.0,1,0.0003
19118.0,1,0.0003
19119.0,11,0.0028
19123.0,1,0.0003
19125.0,6,0.0015
19127.0,1,0.0003
19130.0,14,0.0035
19132.0,1,0.0003
19134.0,7,0.0018
19136.0,2,0.0005
19137.0,1,0.0003
19142.0,1,0.0003
19143.0,1,0.0003
19148.0,1,0.0003
19150.0,1,0.0003
19152.0,1,0.0003
19155.0,5,0.0013
19156.0,4,0.001
19160.0,1,0.0003
19161.0,2,0.0005
19165.0,1,0.0003
19167.0,1,0.0003
19168.0,3,0.0008
19169.0,1,0.0003
19170.0,1,0.0003
19171.0,1,0.0003
19175.0,2,0.0005
19176.0,1,0.0003
19178.0,8,0.002
19180.0,2,0.0005
19181.0,1,0.0003
19184.0,1,0.0003
19185.0,1,0.0003
19186.0,1,0.0003
19187.0,5,0.0013
19188.0,3,0.0008
19189.0,1,0.0003
19193.0,1,0.0003
19194.0,23,0.0058
19196.0,1,0.0003
19199.0,1,0.0003
19200.0,100,0.0252
19202.0,1,0.0003
19205.0,1,0.0003
19207.0,1,0.0003
19208.0,1,0.0003
19210.0,2,0.0005
19212.0,1,0.0003
19215.0,1,0.0003
19216.0,2,0.0005
19218.0,1,0.0003
19219.0,2,0.0005
19221.0,1,0.0003
19222.0,17,0.0043
19225.5,8,0.002
19227.0,3,0.0008
19233.0,1,0.0003
19235.0,1,0.0003
19238.0,1,0.0003
19241.0,16,0.004
19242.0,2,0.0005
19252.0,1,0.0003
19255.0,5,0.0013
19257.0,1,0.0003
19258.0,3,0.0008
19260.0,1,0.0003
19261.0,1,0.0003
19262.0,2,0.0005
19267.0,1,0.0003
19270.0,3,0.0008
19273.0,1,0.0003
19274.0,1,0.0003
19277.0,1,0.0003
19280.0,1,0.0003
19281.0,2,0.0005
19282.0,2,0.0005
19284.0,1,0.0003
19285.0,31,0.0078
19288.0,6,0.0015
19289.0,2,0.0005
19293.0,35,0.0088
19294.5,1,0.0003
19295.0,4,0.001
19300.0,100,0.0252
19304.0,2,0.0005
19305.0,2,0.0005
19308.0,1,0.0003
19309.0,7,0.0018
19310.0,1,0.0003
19313.0,2,0.0005
19319.0,1,0.0003
19321.0,1,0.0003
19323.0,4,0.001
19328.0,3,0.0008
19329.0,13,0.0033
19331.0,1,0.0003
19332.0,8,0.002
19333.0,1,0.0003
19336.0,1,0.0003
19340.0,1,0.0003
19341.0,8,0.002
19343.0,1,0.0003
19344.0,1,0.0003
19345.0,1,0.0003
19346.0,5,0.0013
19351.0,1,0.0003
19354.0,7,0.0018
19355.0,2,0.0005
19356.0,26,0.0066
19358.0,1,0.0003
19360.0,5,0.0013
19364.0,1,0.0003
19371.0,1,0.0003
19373.0,8,0.002
19375.0,4,0.001
19376.0,1,0.0003
19379.0,6,0.0015
19388.0,1,0.0003
19390.0,2,0.0005
19392.0,1,0.0003
19395.0,1,0.0003
19396.0,1,0.0003
19400.0,106,0.0267
19402.0,1,0.0003
19403.0,1,0.0003
19404.0,4,0.001
19405.0,1,0.0003
19406.0,1,0.0003
19407.0,1,0.0003
19408.0,27,0.0068
19410.0,2,0.0005
19411.0,26,0.0066
19413.0,37,0.0093
19415.0,2,0.0005
19419.0,30,0.0076
19421.0,1,0.0003
19422.0,1,0.0003
19426.0,8,0.002
19429.0,1,0.0003
19430.0,2,0.0005
19451.0,7,0.0018
19452.0,1,0.0003
19455.0,2,0.0005
19456.0,5,0.0013
19458.0,1,0.0003
19463.0,2,0.0005
19467.0,2,0.0005
19468.0,26,0.0066
19469.0,1,0.0003
19471.0,1,0.0003
19472.0,1,0.0003
19474.0,1,0.0003
19478.0,1,0.0003
19482.0,1,0.0003
19483.0,1,0.0003
19484.0,1,0.0003
19486.0,3,0.0008
19488.0,8,0.002
19489.0,1,0.0003
19491.0,1,0.0003
19497.0,1,0.0003
19500.0,105,0.0265
19503.0,1,0.0003
19504.0,7,0.0018
19505.0,1,0.0003
19506.0,2,0.0005
19507.0,1,0.0003
19513.0,27,0.0068
19514.0,1,0.0003
19515.0,1,0.0003
19516.0,1,0.0003
19520.0,3,0.0008
19526.0,1,0.0003
19527.0,1,0.0003
19530.0,1,0.0003
19532.0,13,0.0033
19536.0,1,0.0003
19540.0,1,0.0003
19543.0,2,0.0005
19544.0,1,0.0003
19547.0,1,0.0003
19549.0,3,0.0008
19553.0,2,0.0005
19555.0,1,0.0003
19562.0,33,0.0083
19563.0,7,0.0018
19565.0,1,0.0003
19566.0,1,0.0003
19569.0,2,0.0005
19572.0,2,0.0005
19573.0,1,0.0003
19573.5,2,0.0005
19574.0,1,0.0003
19575.0,1,0.0003
19577.0,2,0.0005
19578.0,1,0.0003
19581.0,1,0.0003
19582.0,1,0.0003
19587.0,33,0.0083
19588.0,1,0.0003
19590.0,1,0.0003
19591.0,34,0.0086
19594.0,35,0.0088
19597.0,26,0.0066
19599.0,8,0.002
19600.0,105,0.0265
19600.5,8,0.002
19601.0,1,0.0003
19602.0,1,0.0003
19603.0,1,0.0003
19604.0,1,0.0003
19605.0,1,0.0003
19606.0,1,0.0003
19608.0,19,0.0048
19612.0,6,0.0015
19613.0,3,0.0008
19614.0,1,0.0003
19615.0,1,0.0003
19616.0,1,0.0003
19618.0,10,0.0025
19620.0,1,0.0003
19625.0,1,0.0003
19626.0,1,0.0003
19629.0,1,0.0003
19631.0,1,0.0003
19635.0,1,0.0003
19636.0,2,0.0005
19638.0,2,0.0005
19642.0,1,0.0003
19644.0,1,0.0003
19646.0,1,0.0003
19648.0,1,0.0003
19650.0,4,0.001
19652.0,22,0.0055
19653.0,38,0.0096
19656.0,1,0.0003
19659.0,1,0.0003
19663.0,1,0.0003
19665.0,9,0.0023
19667.0,1,0.0003
19668.0,1,0.0003
19669.0,1,0.0003
19672.0,9,0.0023
19673.0,1,0.0003
19676.0,1,0.0003
19680.0,5,0.0013
19681.0,1,0.0003
19683.0,1,0.0003
19684.0,1,0.0003
19687.0,1,0.0003
19689.0,2,0.0005
19691.0,1,0.0003
19692.0,1,0.0003
19695.0,1,0.0003
19696.0,1,0.0003
19697.0,10,0.0025
19700.0,101,0.0255
19702.0,1,0.0003
19703.0,1,0.0003
19704.0,1,0.0003
19708.0,1,0.0003
19709.0,1,0.0003
19710.0,1,0.0003
19713.0,1,0.0003
19716.0,1,0.0003
19719.0,1,0.0003
19720.0,10,0.0025
19724.0,2,0.0005
19728.0,2,0.0005
19731.0,1,0.0003
19732.0,1,0.0003
19734.0,1,0.0003
19736.0,1,0.0003
19742.0,1,0.0003
19744.0,1,0.0003
19745.0,1,0.0003
19746.0,46,0.0116
19747.0,16,0.004
19748.0,1,0.0003
19753.0,1,0.0003
19754.0,1,0.0003
19757.0,3,0.0008
19758.0,1,0.0003
19759.0,1,0.0003
19762.0,1,0.0003
19764.0,4,0.001
19765.0,1,0.0003
19769.0,1,0.0003
19773.0,1,0.0003
19776.0,27,0.0068
19777.0,2,0.0005
19777.5,8,0.002
19779.0,1,0.0003
19780.0,1,0.0003
19784.0,1,0.0003
19787.0,1,0.0003
19788.0,1,0.0003
19789.0,1,0.0003
19790.0,1,0.0003
19791.0,1,0.0003
19792.0,2,0.0005
19795.0,1,0.0003
19796.0,2,0.0005
19797.0,2,0.0005
19800.0,106,0.0267
19802.0,36,0.0091
19803.0,2,0.0005
19804.0,2,0.0005
19807.0,30,0.0076
19808.0,1,0.0003
19809.0,23,0.0058
19810.0,1,0.0003
19812.0,1,0.0003
19813.0,2,0.0005
19814.0,1,0.0003
19816.0,19,0.0048
19817.0,2,0.0005
19823.0,1,0.0003
19824.0,1,0.0003
19826.0,35,0.0088
19832.0,1,0.0003
19833.0,1,0.0003
19836.0,1,0.0003
19837.0,1,0.0003
19840.0,4,0.001
19841.0,2,0.0005
19847.0,2,0.0005
19848.0,1,0.0003
19852.0,36,0.0091
19853.0,1,0.0003
19854.0,1,0.0003
19858.0,2,0.0005
19859.0,1,0.0003
19867.0,2,0.0005
19869.0,2,0.0005
19872.0,7,0.0018
19873.0,1,0.0003
19874.0,1,0.0003
19875.0,1,0.0003
19876.0,1,0.0003
19878.0,1,0.0003
19879.0,1,0.0003
19880.0,1,0.0003
19882.0,1,0.0003
19884.0,1,0.0003
19886.0,1,0.0003
19887.0,1,0.0003
19888.0,1,0.0003
19889.0,5,0.0013
19894.0,4,0.001
19895.0,1,0.0003
19897.0,1,0.0003
19898.0,1,0.0003
19899.0,1,0.0003
19900.0,86,0.0217
19902.0,19,0.0048
19903.0,2,0.0005
19907.0,1,0.0003
19908.0,1,0.0003
19909.0,1,0.0003
19911.0,1,0.0003
19912.0,1,0.0003
19919.0,2,0.0005
19920.0,1,0.0003
19922.0,1,0.0003
19923.0,1,0.0003
19925.0,1,0.0003
19926.0,1,0.0003
19928.0,1,0.0003
19929.0,2,0.0005
19930.0,35,0.0088
19933.0,1,0.0003
19934.0,3,0.0008
19935.0,42,0.0106
19936.0,1,0.0003
19938.0,1,0.0003
19942.0,1,0.0003
19943.0,12,0.003
19945.0,1,0.0003
19949.0,2,0.0005
19951.0,26,0.0066
19952.0,1,0.0003
19956.0,8,0.002
19958.0,1,0.0003
19959.0,1,0.0003
19961.0,1,0.0003
19962.0,1,0.0003
19964.0,1,0.0003
19968.0,35,0.0088
19969.0,43,0.0108
19972.0,1,0.0003
19973.0,1,0.0003
19974.0,1,0.0003
19984.0,1,0.0003
19985.0,1,0.0003
19987.0,10,0.0025
19989.0,5,0.0013
19991.0,1,0.0003
19992.0,1,0.0003
19995.0,2,0.0005
19997.0,1,0.0003
19999.0,1,0.0003
20000.0,113,0.0285
20002.0,1,0.0003
20005.0,1,0.0003
20008.0,1,0.0003
20010.0,11,0.0028
20012.0,1,0.0003
20014.0,1,0.0003
20015.0,11,0.0028
20016.0,9,0.0023
20017.0,1,0.0003
20018.0,1,0.0003
20021.0,6,0.0015
20024.0,2,0.0005
20025.0,1,0.0003
20027.0,2,0.0005
20028.0,1,0.0003
20029.0,17,0.0043
20030.0,1,0.0003
20032.0,1,0.0003
20036.0,1,0.0003
20037.0,16,0.004
20038.0,1,0.0003
20039.0,1,0.0003
20040.0,1,0.0003
20048.0,1,0.0003
20049.0,1,0.0003
20051.0,34,0.0086
20052.0,1,0.0003
20054.0,24,0.0061
20055.0,30,0.0076
20056.0,2,0.0005
20059.0,1,0.0003
20061.0,6,0.0015
20062.0,1,0.0003
20063.0,1,0.0003
20066.0,3,0.0008
20068.0,1,0.0003
20069.0,2,0.0005
20070.0,1,0.0003
20071.0,1,0.0003
20072.0,1,0.0003
20073.0,2,0.0005
20076.0,2,0.0005
20077.0,3,0.0008
20078.0,1,0.0003
20080.0,1,0.0003
20081.0,25,0.0063
20084.0,1,0.0003
20087.0,31,0.0078
20089.0,2,0.0005
20090.0,2,0.0005
20091.0,1,0.0003
20093.0,1,0.0003
20096.0,6,0.0015
20097.0,1,0.0003
20100.0,108,0.0272
20101.0,2,0.0005
20103.0,1,0.0003
20104.0,1,0.0003
20105.0,1,0.0003
20106.0,33,0.0083
20107.5,2,0.0005
20110.5,2,0.0005
20112.0,1,0.0003
20115.0,2,0.0005
20116.0,14,0.0035
20120.0,1,0.0003
20121.0,30,0.0076
20122.0,1,0.0003
20126.0,1,0.0003
20128.0,1,0.0003
20129.0,1,0.0003
20132.0,1,0.0003
20137.0,14,0.0035
20138.0,1,0.0003
20140.0,1,0.0003
20142.0,1,0.0003
20147.0,1,0.0003
20148.0,1,0.0003
20149.0,1,0.0003
20150.0,2,0.0005
20152.0,1,0.0003
20158.0,1,0.0003
20159.0,1,0.0003
20160.0,6,0.0015
20165.0,1,0.0003
20169.0,1,0.0003
20173.0,2,0.0005
20174.0,3,0.0008
20176.0,14,0.0035
20177.0,4,0.001
20180.0,2,0.0005
20184.0,1,0.0003
20185.0,1,0.0003
20187.0,1,0.0003
20188.0,1,0.0003
20193.0,2,0.0005
20194.5,1,0.0003
20196.0,2,0.0005
20197.0,1,0.0003
20199.0,2,0.0005
20200.0,92,0.0232
20203.0,39,0.0098
20204.0,1,0.0003
20205.0,1,0.0003
20207.0,2,0.0005
20208.0,1,0.0003
20209.0,1,0.0003
20210.0,34,0.0086
20211.0,1,0.0003
20213.0,39,0.0098
20214.0,2,0.0005
20215.0,1,0.0003
20216.0,2,0.0005
20217.0,1,0.0003
20219.0,7,0.0018
20220.0,2,0.0005
20224.0,1,0.0003
20226.0,2,0.0005
20229.0,15,0.0038
20233.0,17,0.0043
20235.0,8,0.002
20236.0,16,0.004
20238.0,3,0.0008
20239.0,1,0.0003
20242.0,1,0.0003
20243.0,2,0.0005
20247.0,16,0.004
20252.0,13,0.0033
20258.0,33,0.0083
20259.0,5,0.0013
20260.0,1,0.0003
20261.0,2,0.0005
20262.0,1,0.0003
20263.0,3,0.0008
20264.0,2,0.0005
20266.0,8,0.002
20268.0,1,0.0003
20271.0,1,0.0003
20272.0,1,0.0003
20273.0,2,0.0005
20275.0,1,0.0003
20276.0,1,0.0003
20279.0,1,0.0003
20281.0,39,0.0098
20282.0,1,0.0003
20283.0,2,0.0005
20285.0,33,0.0083
20286.0,20,0.005
20288.0,2,0.0005
20289.0,1,0.0003
20290.0,4,0.001
20291.0,13,0.0033
20292.0,2,0.0005
20298.0,2,0.0005
20300.0,87,0.0219
20302.0,1,0.0003
20303.0,1,0.0003
20304.0,2,0.0005
20310.0,1,0.0003
20311.0,1,0.0003
20314.0,1,0.0003
20315.0,1,0.0003
20320.0,5,0.0013
20323.0,1,0.0003
20327.0,1,0.0003
20328.0,1,0.0003
20329.0,1,0.0003
20331.0,2,0.0005
20334.0,34,0.0086
20335.0,2,0.0005
20337.0,1,0.0003
20338.0,1,0.0003
20340.0,1,0.0003
20341.0,1,0.0003
20342.0,2,0.0005
20343.0,6,0.0015
20345.0,1,0.0003
20346.0,1,0.0003
20350.0,1,0.0003
20352.0,1,0.0003
20356.0,1,0.0003
20361.0,1,0.0003
20364.0,1,0.0003
20368.0,1,0.0003
20369.0,1,0.0003
20374.0,36,0.0091
20380.0,1,0.0003
20381.0,19,0.0048
20382.0,1,0.0003
20384.0,1,0.0003
20385.0,1,0.0003
20389.0,2,0.0005
20390.0,1,0.0003
20395.0,1,0.0003
20397.0,2,0.0005
20398.0,33,0.0083
20399.0,1,0.0003
20400.0,85,0.0214
20402.0,11,0.0028
20403.0,11,0.0028
20404.0,1,0.0003
20405.0,10,0.0025
20406.0,1,0.0003
20410.0,1,0.0003
20416.0,2,0.0005
20418.0,1,0.0003
20421.0,2,0.0005
20422.0,1,0.0003
20423.0,2,0.0005
20426.0,2,0.0005
20428.0,1,0.0003
20429.0,1,0.0003
20431.0,2,0.0005
20433.0,7,0.0018
20434.0,1,0.0003
20435.0,3,0.0008
20438.0,1,0.0003
20439.0,3,0.0008
20443.0,10,0.0025
20444.0,1,0.0003
20449.0,1,0.0003
20450.0,1,0.0003
20451.0,1,0.0003
20452.0,1,0.0003
20452.5,6,0.0015
20460.0,2,0.0005
20461.0,1,0.0003
20462.0,3,0.0008
20466.0,1,0.0003
20468.0,2,0.0005
20474.0,1,0.0003
20475.0,13,0.0033
20476.0,1,0.0003
20477.0,1,0.0003
20478.0,1,0.0003
20480.0,3,0.0008
20481.0,1,0.0003
20482.0,28,0.0071
20485.0,27,0.0068
20489.0,1,0.0003
20490.0,1,0.0003
20492.0,1,0.0003
20493.0,3,0.0008
20494.0,7,0.0018
20496.0,2,0.0005
20497.0,2,0.0005
20498.0,1,0.0003
20500.0,99,0.025
20505.0,1,0.0003
20508.0,9,0.0023
20509.0,3,0.0008
20510.0,5,0.0013
20511.0,34,0.0086
20512.0,1,0.0003
20513.0,1,0.0003
20516.0,2,0.0005
20518.0,1,0.0003
20521.0,32,0.0081
20525.0,1,0.0003
20528.0,3,0.0008
20530.0,1,0.0003
20533.0,1,0.0003
20534.0,1,0.0003
20536.0,11,0.0028
20539.0,1,0.0003
20540.0,2,0.0005
20541.0,1,0.0003
20544.0,2,0.0005
20548.0,23,0.0058
20551.0,35,0.0088
20553.0,1,0.0003
20554.0,1,0.0003
20556.0,1,0.0003
20557.0,1,0.0003
20558.0,1,0.0003
20559.0,1,0.0003
20561.0,2,0.0005
20562.0,1,0.0003
20566.0,1,0.0003
20567.0,39,0.0098
20568.0,31,0.0078
20570.0,3,0.0008
20571.0,1,0.0003
20572.0,1,0.0003
20573.0,1,0.0003
20576.0,1,0.0003
20577.0,3,0.0008
20578.0,1,0.0003
20580.0,1,0.0003
20582.0,1,0.0003
20583.0,1,0.0003
20584.0,1,0.0003
20590.0,1,0.0003
20593.0,1,0.0003
20595.0,7,0.0018
20598.0,1,0.0003
20599.0,1,0.0003
20600.0,88,0.0222
20601.0,5,0.0013
20602.0,1,0.0003
20604.0,1,0.0003
20605.0,1,0.0003
20611.0,33,0.0083
20612.0,12,0.003
20614.0,1,0.0003
20616.0,2,0.0005
20617.0,1,0.0003
20618.0,1,0.0003
20620.0,1,0.0003
20621.0,1,0.0003
20623.0,14,0.0035
20626.0,1,0.0003
20628.0,1,0.0003
20630.0,4,0.001
20631.0,1,0.0003
20633.0,8,0.002
20634.0,1,0.0003
20635.0,1,0.0003
20638.0,1,0.0003
20639.0,3,0.0008
20640.0,5,0.0013
20641.0,1,0.0003
20647.0,1,0.0003
20648.0,1,0.0003
20649.0,8,0.002
20650.0,2,0.0005
20651.0,1,0.0003
20652.0,1,0.0003
20653.0,1,0.0003
20660.0,1,0.0003
20661.0,1,0.0003
20664.0,14,0.0035
20666.0,7,0.0018
20668.0,1,0.0003
20669.0,1,0.0003
20670.0,1,0.0003
20671.0,5,0.0013
20673.0,60,0.0151
20678.0,1,0.0003
20682.0,1,0.0003
20684.0,39,0.0098
20698.0,2,0.0005
20699.0,1,0.0003
20700.0,96,0.0242
20701.0,1,0.0003
20703.0,1,0.0003
20704.0,1,0.0003
20705.0,8,0.002
20706.0,1,0.0003
20707.0,3,0.0008
20708.0,1,0.0003
20710.0,1,0.0003
20712.0,1,0.0003
20714.0,1,0.0003
20715.0,1,0.0003
20716.0,1,0.0003
20718.0,1,0.0003
20721.0,8,0.002
20722.0,2,0.0005
20723.0,1,0.0003
20725.0,1,0.0003
20726.0,1,0.0003
20727.0,1,0.0003
20729.0,3,0.0008
20733.0,1,0.0003
20736.0,2,0.0005
20737.0,2,0.0005
20738.0,1,0.0003
20739.0,2,0.0005
20740.0,38,0.0096
20741.0,1,0.0003
20742.0,1,0.0003
20743.0,1,0.0003
20744.0,1,0.0003
20745.0,1,0.0003
20746.0,2,0.0005
20747.0,1,0.0003
20748.0,1,0.0003
20749.0,7,0.0018
20752.0,1,0.0003
20753.0,1,0.0003
20756.0,1,0.0003
20759.0,1,0.0003
20768.0,1,0.0003
20769.0,1,0.0003
20770.0,2,0.0005
20773.0,2,0.0005
20774.0,1,0.0003
20775.0,30,0.0076
20776.0,8,0.002
20782.0,37,0.0093
20786.0,1,0.0003
20787.0,2,0.0005
20788.0,2,0.0005
20791.0,1,0.0003
20791.5,1,0.0003
20792.0,3,0.0008
20793.0,1,0.0003
20795.0,33,0.0083
20800.0,91,0.0229
20802.0,1,0.0003
20804.0,1,0.0003
20805.0,1,0.0003
20806.0,33,0.0083
20808.0,1,0.0003
20811.0,1,0.0003
20812.0,3,0.0008
20817.0,2,0.0005
20820.0,1,0.0003
20824.0,1,0.0003
20825.0,1,0.0003
20829.0,1,0.0003
20832.0,1,0.0003
20833.0,15,0.0038
20834.0,1,0.0003
20835.0,1,0.0003
20840.0,1,0.0003
20841.0,1,0.0003
20843.0,1,0.0003
20847.0,1,0.0003
20848.0,2,0.0005
20850.0,1,0.0003
20852.0,1,0.0003
20853.0,1,0.0003
20854.0,1,0.0003
20855.0,1,0.0003
20857.5,1,0.0003
20858.0,1,0.0003
20861.0,2,0.0005
20864.0,2,0.0005
20867.0,1,0.0003
20873.0,2,0.0005
20876.0,1,0.0003
20877.0,1,0.0003
20878.0,1,0.0003
20879.0,15,0.0038
20887.0,1,0.0003
20890.0,23,0.0058
20893.0,3,0.0008
20894.0,1,0.0003
20895.0,2,0.0005
20896.0,3,0.0008
20898.0,2,0.0005
20900.0,78,0.0197
20902.0,31,0.0078
20903.0,1,0.0003
20904.0,1,0.0003
20911.0,2,0.0005
20913.0,1,0.0003
20915.0,2,0.0005
20921.0,1,0.0003
20922.0,3,0.0008
20923.0,1,0.0003
20926.0,2,0.0005
20928.0,1,0.0003
20930.0,3,0.0008
20933.0,1,0.0003
20935.0,3,0.0008
20936.0,1,0.0003
20941.0,2,0.0005
20943.0,1,0.0003
20944.5,4,0.001
20949.0,9,0.0023
20950.0,46,0.0116
20953.0,1,0.0003
20958.0,1,0.0003
20960.0,6,0.0015
20963.0,15,0.0038
20964.0,1,0.0003
20966.0,2,0.0005
20967.0,1,0.0003
20968.0,1,0.0003
20969.0,1,0.0003
20970.0,1,0.0003
20971.0,2,0.0005
20972.0,1,0.0003
20973.0,1,0.0003
20974.0,1,0.0003
20975.0,13,0.0033
20978.0,1,0.0003
20980.0,1,0.0003
20984.0,1,0.0003
20987.0,34,0.0086
20990.0,1,0.0003
20991.0,1,0.0003
20994.0,3,0.0008
20995.0,1,0.0003
20996.0,2,0.0005
20997.0,1,0.0003
20999.0,2,0.0005
21000.0,94,0.0237
21002.0,2,0.0005
21004.0,1,0.0003
21008.0,2,0.0005
21013.0,4,0.001
21014.0,1,0.0003
21017.0,29,0.0073
21019.0,1,0.0003
21020.0,1,0.0003
21021.0,3,0.0008
21022.0,1,0.0003
21024.0,1,0.0003
21025.0,5,0.0013
21027.0,9,0.0023
21028.0,1,0.0003
21029.0,1,0.0003
